ticker,exchange,assetType,priceCurrency,startDate,endDate
000989,SHE,Stock,CNY,2007-01-04,2021-07-12
000990,SHE,Stock,CNY,2007-01-04,2021-07-12
000991,SHE,Stock,CNY,,
000993,SHE,Stock,CNY,2007-08-30,2021-07-09
000995,SHE,Stock,CNY,2007-08-30,2021-07-12
000996,SHE,Stock,CNY,2007-08-30,2021-07-12
000997,SHE,Stock,CNY,2007-08-30,2021-07-12
000998,SHE,Stock,CNY,2007-08-30,2021-07-12
000999,SHE,Stock,CNY,2007-01-04,2021-07-12
001696,SHE,Stock,CNY,2007-01-04,2021-07-12
001872,SHE,Stock,CNY,2007-08-31,2021-07-12
001896,SHE,Stock,CNY,2007-08-30,2021-07-12
001914,SHE,Stock,CNY,2007-08-31,2021-07-12
001965,SHE,Stock,CNY,2017-12-25,2021-07-12
001979,SHE,Stock,CNY,2015-12-30,2021-07-12
002001,SHE,Stock,CNY,2007-01-04,2021-07-12
002002,SHE,Stock,CNY,2007-01-04,2021-07-12
002003,SHE,Stock,CNY,2007-01-04,2021-07-12
002004,SHE,Stock,CNY,2007-08-30,2021-07-12
002005,SHE,Stock,CNY,2007-08-30,2021-07-12
002006,SHE,Stock,CNY,2007-09-03,2021-07-12
002007,SHE,Stock,CNY,2007-01-04,2021-07-12
002008,SHE,Stock,CNY,2007-01-04,2021-07-12
002009,SHE,Stock,CNY,2007-01-04,2021-07-12
002010,SHE,Stock,CNY,2007-08-30,2021-07-12
002011,SHE,Stock,CNY,2007-08-30,2021-07-12
002012,SHE,Stock,CNY,2007-01-04,2021-07-12
002013,SHE,Stock,CNY,2007-01-04,2021-07-12
002014,SHE,Stock,CNY,2007-01-04,2021-07-08
002015,SHE,Stock,CNY,2007-08-30,2021-07-12
002016,SHE,Stock,CNY,2007-08-30,2021-07-12
002017,SHE,Stock,CNY,2007-01-04,2021-07-09
002018,SHE,Stock,CNY,2007-08-30,2019-10-31
002019,SHE,Stock,CNY,2007-08-30,2021-07-12
002020,SHE,Stock,CNY,2007-01-04,2021-07-12
002021,SHE,Stock,CNY,2007-08-30,2021-07-12
002022,SHE,Stock,CNY,2007-01-04,2021-07-12
002023,SHE,Stock,CNY,2007-01-04,2021-07-12
002024,SHE,Stock,CNY,2007-08-30,2021-07-12
002025,SHE,Stock,CNY,2007-01-04,2021-07-12
002026,SHE,Stock,CNY,2007-01-04,2021-07-12
002027,SHE,Stock,CNY,2007-08-30,2021-07-12
002028,SHE,Stock,CNY,2007-01-04,2021-07-12
002029,SHE,Stock,CNY,2007-01-04,2021-07-12
002030,SHE,Stock,CNY,2007-01-04,2021-07-09
002031,SHE,Stock,CNY,2007-08-30,2021-07-12
002032,SHE,Stock,CNY,2007-01-04,2021-07-12
002033,SHE,Stock,CNY,2007-01-04,2021-07-12
002034,SHE,Stock,CNY,2007-08-30,2021-07-12
002035,SHE,Stock,CNY,2007-01-04,2021-07-12
002036,SHE,Stock,CNY,2007-08-30,2021-07-12
002037,SHE,Stock,CNY,2007-08-30,2021-07-12
002038,SHE,Stock,CNY,2007-01-04,2021-07-12
002039,SHE,Stock,CNY,2007-01-04,2021-07-09
002040,SHE,Stock,CNY,2007-01-04,2021-07-08
002041,SHE,Stock,CNY,2007-01-04,2021-07-12
002042,SHE,Stock,CNY,2008-05-05,2021-07-12
002043,SHE,Stock,CNY,2007-01-04,2021-07-12
002044,SHE,Stock,CNY,2007-08-30,2021-07-12
002045,SHE,Stock,CNY,2007-01-04,2021-07-12
002046,SHE,Stock,CNY,2007-01-04,2021-07-12
002047,SHE,Stock,CNY,2007-08-30,2021-07-12
002048,SHE,Stock,CNY,2007-01-04,2021-07-12
002049,SHE,Stock,CNY,2007-08-30,2021-07-12
002050,SHE,Stock,CNY,2007-10-15,2021-07-12
002051,SHE,Stock,CNY,2007-01-04,2021-07-12
002052,SHE,Stock,CNY,2007-08-30,2021-07-12
002053,SHE,Stock,CNY,2007-08-30,2021-07-12
002054,SHE,Stock,CNY,2007-01-04,2021-07-12
002055,SHE,Stock,CNY,2007-08-30,2021-07-12
002056,SHE,Stock,CNY,2007-01-04,2021-07-12
002057,SHE,Stock,CNY,2007-01-04,2021-07-12
002058,SHE,Stock,CNY,2007-01-04,2021-07-12
002059,SHE,Stock,CNY,2007-01-04,2021-07-12
002060,SHE,Stock,CNY,2007-01-04,2021-07-12
002061,SHE,Stock,CNY,2007-08-30,2021-07-12
002062,SHE,Stock,CNY,2007-01-04,2021-07-12
002063,SHE,Stock,CNY,2007-01-04,2021-07-12
002064,SHE,Stock,CNY,2007-01-04,2021-07-12
002065,SHE,Stock,CNY,2007-01-04,2021-07-12
002066,SHE,Stock,CNY,2007-08-30,2021-07-12
002067,SHE,Stock,CNY,2007-01-04,2021-07-12
002068,SHE,Stock,CNY,2007-08-30,2021-07-12
002069,SHE,Stock,CNY,2007-08-30,2021-07-12
002070,SHE,Stock,CNY,2007-08-30,2019-07-08
002071,SHE,Stock,CNY,2007-08-30,2021-05-06
002072,SHE,Stock,CNY,2007-08-30,2021-07-12
002073,SHE,Stock,CNY,2007-08-30,2021-07-12
002074,SHE,Stock,CNY,2007-08-30,2021-07-12
002075,SHE,Stock,CNY,2007-01-04,2021-07-12
002076,SHE,Stock,CNY,2007-08-30,2021-07-12
002077,SHE,Stock,CNY,2007-08-30,2021-07-12
002078,SHE,Stock,CNY,2007-08-30,2021-07-12
002079,SHE,Stock,CNY,2007-01-04,2021-07-12
002080,SHE,Stock,CNY,2007-01-04,2021-07-12
002081,SHE,Stock,CNY,2007-01-04,2021-07-09
002082,SHE,Stock,CNY,2007-08-30,2021-07-12
002083,SHE,Stock,CNY,2007-01-04,2021-07-12
002084,SHE,Stock,CNY,2007-01-04,2021-07-09
002085,SHE,Stock,CNY,2007-01-04,2021-07-12
002086,SHE,Stock,CNY,2007-08-30,2021-07-12
002087,SHE,Stock,CNY,2007-01-04,2021-07-12
002088,SHE,Stock,CNY,2007-08-30,2021-07-12
002089,SHE,Stock,CNY,2007-08-30,2021-07-12
002090,SHE,Stock,CNY,2007-01-04,2021-07-12
002091,SHE,Stock,CNY,2007-08-30,2021-07-12
002092,SHE,Stock,CNY,2007-01-04,2021-07-12
002093,SHE,Stock,CNY,2007-01-04,2021-07-12
002094,SHE,Stock,CNY,2007-08-30,2021-07-12
002095,SHE,Stock,CNY,2007-01-04,2021-07-12
002096,SHE,Stock,CNY,2007-01-04,2021-07-12
002097,SHE,Stock,CNY,2007-01-04,2021-07-12
002098,SHE,Stock,CNY,2007-08-30,2021-07-12
002099,SHE,Stock,CNY,2007-01-04,2021-07-12
002100,SHE,Stock,CNY,2007-10-15,2021-07-12
002101,SHE,Stock,CNY,2007-08-30,2021-07-12
002102,SHE,Stock,CNY,2007-08-30,2021-07-12
002103,SHE,Stock,CNY,2007-08-30,2021-07-12
002104,SHE,Stock,CNY,2007-08-30,2021-07-12
002105,SHE,Stock,CNY,2007-01-12,2021-07-12
002106,SHE,Stock,CNY,2007-01-12,2021-07-12
002107,SHE,Stock,CNY,2007-01-24,2021-07-12
002108,SHE,Stock,CNY,2007-01-24,2021-07-12
002109,SHE,Stock,CNY,2007-01-26,2021-07-12
002110,SHE,Stock,CNY,2007-01-26,2021-07-12
002111,SHE,Stock,CNY,2007-01-26,2021-07-12
002112,SHE,Stock,CNY,2007-08-30,2021-07-12
002113,SHE,Stock,CNY,2007-08-30,2021-07-12
002114,SHE,Stock,CNY,2007-08-30,2021-07-12
002115,SHE,Stock,CNY,2007-02-15,2021-07-12
002116,SHE,Stock,CNY,2007-02-15,2021-07-12
002117,SHE,Stock,CNY,2007-03-02,2021-07-12
002118,SHE,Stock,CNY,2007-08-30,2021-07-12
002119,SHE,Stock,CNY,2007-03-02,2021-07-12
002120,SHE,Stock,CNY,2007-08-30,2021-07-12
002121,SHE,Stock,CNY,2007-08-30,2021-07-12
002122,SHE,Stock,CNY,2007-08-30,2021-07-12
002123,SHE,Stock,CNY,2007-08-30,2021-07-12
002124,SHE,Stock,CNY,2007-08-30,2021-07-12
002125,SHE,Stock,CNY,2007-08-30,2021-07-12
002126,SHE,Stock,CNY,2007-04-18,2021-07-12
002127,SHE,Stock,CNY,2007-08-30,2021-07-12
002128,SHE,Stock,CNY,2007-04-18,2021-07-12
002129,SHE,Stock,CNY,2007-04-20,2021-07-12
002130,SHE,Stock,CNY,2007-04-20,2021-07-12
002131,SHE,Stock,CNY,2007-04-27,2021-07-12
002132,SHE,Stock,CNY,2007-04-27,2021-07-12
002133,SHE,Stock,CNY,2007-04-27,2021-07-12
002134,SHE,Stock,CNY,2007-08-30,2021-07-12
002135,SHE,Stock,CNY,2007-05-30,2021-07-09
002136,SHE,Stock,CNY,2007-05-30,2021-07-12
002137,SHE,Stock,CNY,2007-08-30,2021-07-12
002138,SHE,Stock,CNY,2007-06-13,2021-07-12
002139,SHE,Stock,CNY,2007-07-02,2021-07-08
002140,SHE,Stock,CNY,2007-07-12,2021-07-12
002141,SHE,Stock,CNY,2007-08-30,2021-07-12
002142,SHE,Stock,CNY,2007-07-19,2021-07-12
002143,SHE,Stock,CNY,2007-08-30,2019-11-28
002144,SHE,Stock,CNY,2007-08-03,2021-07-12
002145,SHE,Stock,CNY,2007-08-03,2021-07-12
002146,SHE,Stock,CNY,2007-08-08,2021-07-12
002147,SHE,Stock,CNY,2007-08-30,2021-07-12
002148,SHE,Stock,CNY,2007-08-30,2021-07-12
002149,SHE,Stock,CNY,2007-08-10,2021-07-12
002150,SHE,Stock,CNY,2007-08-10,2021-07-12
002151,SHE,Stock,CNY,2007-08-30,2021-07-12
002152,SHE,Stock,CNY,2007-08-13,2021-07-12
002153,SHE,Stock,CNY,2007-08-13,2021-07-12
002154,SHE,Stock,CNY,2007-08-30,2021-07-12
002155,SHE,Stock,CNY,2007-08-16,2021-07-12
002156,SHE,Stock,CNY,2007-08-30,2021-07-12
002157,SHE,Stock,CNY,2007-08-17,2021-07-12
002158,SHE,Stock,CNY,2007-08-17,2021-07-09
002159,SHE,Stock,CNY,2007-08-30,2021-07-12
002160,SHE,Stock,CNY,2007-08-30,2021-07-12
002161,SHE,Stock,CNY,2007-08-30,2021-07-12
002162,SHE,Stock,CNY,2007-08-30,2021-07-12
002163,SHE,Stock,CNY,2007-08-30,2021-07-12
002164,SHE,Stock,CNY,2007-08-30,2021-07-12
002165,SHE,Stock,CNY,2007-09-14,2021-07-12
002166,SHE,Stock,CNY,2007-09-14,2021-07-12
002167,SHE,Stock,CNY,2007-09-14,2021-07-12
002168,SHE,Stock,CNY,2007-09-19,2021-07-12
002169,SHE,Stock,CNY,2007-09-19,2021-07-12
002170,SHE,Stock,CNY,2007-09-19,2021-07-12
002171,SHE,Stock,CNY,2007-09-21,2021-07-12
002172,SHE,Stock,CNY,2007-09-21,2021-07-08
002173,SHE,Stock,CNY,2007-09-25,2021-07-12
002174,SHE,Stock,CNY,2007-09-25,2021-07-12
002175,SHE,Stock,CNY,2007-10-12,2021-07-12
002176,SHE,Stock,CNY,2007-10-12,2021-07-12
002177,SHE,Stock,CNY,2007-11-01,2021-07-09
002178,SHE,Stock,CNY,2007-11-01,2021-07-12
002179,SHE,Stock,CNY,2007-11-01,2021-07-12
002180,SHE,Stock,CNY,2007-11-13,2021-07-12
002181,SHE,Stock,CNY,2007-11-16,2021-07-08
002182,SHE,Stock,CNY,2007-11-13,2021-07-12
002183,SHE,Stock,CNY,2007-11-13,2021-07-12
002184,SHE,Stock,CNY,2007-11-16,2021-07-12
002185,SHE,Stock,CNY,2007-11-20,2021-07-12
002186,SHE,Stock,CNY,2007-11-20,2021-07-12
002187,SHE,Stock,CNY,2007-11-22,2021-07-12
002188,SHE,Stock,CNY,2007-11-22,2021-07-12
002189,SHE,Stock,CNY,2007-12-03,2021-07-12
002190,SHE,Stock,CNY,2007-12-03,2021-07-12
002191,SHE,Stock,CNY,2007-12-05,2021-07-12
002192,SHE,Stock,CNY,2007-12-05,2021-07-12
002193,SHE,Stock,CNY,2007-12-07,2021-07-12
002194,SHE,Stock,CNY,2007-12-07,2021-07-12
002195,SHE,Stock,CNY,2007-12-12,2021-07-12
002196,SHE,Stock,CNY,2007-12-12,2021-07-12
002197,SHE,Stock,CNY,2007-12-18,2021-07-12
002198,SHE,Stock,CNY,2007-12-18,2021-07-12
002199,SHE,Stock,CNY,2007-12-21,2021-07-12
002200,SHE,Stock,CNY,2007-12-21,2021-07-12
002201,SHE,Stock,CNY,2007-12-26,2021-07-12
002202,SHE,Stock,CNY,2007-12-26,2021-07-12
002203,SHE,Stock,CNY,2008-01-16,2021-07-09
002204,SHE,Stock,CNY,2008-01-16,2021-07-12
002205,SHE,Stock,CNY,2008-01-23,2021-07-12
002206,SHE,Stock,CNY,2008-01-23,2021-07-12
002207,SHE,Stock,CNY,2008-01-28,2021-07-12
002208,SHE,Stock,CNY,2008-01-28,2021-07-12
002209,SHE,Stock,CNY,2008-01-30,2021-07-12
002210,SHE,Stock,CNY,2008-04-24,2021-07-12
002211,SHE,Stock,CNY,2008-02-01,2021-07-12
002212,SHE,Stock,CNY,2008-02-01,2021-07-12
002213,SHE,Stock,CNY,2008-02-01,2021-07-12
002214,SHE,Stock,CNY,2008-02-18,2021-07-12
002215,SHE,Stock,CNY,2008-02-18,2021-07-12
002216,SHE,Stock,CNY,2008-02-20,2021-07-12
002217,SHE,Stock,CNY,2008-02-20,2021-07-12
002218,SHE,Stock,CNY,2008-02-28,2021-07-12
002219,SHE,Stock,CNY,2008-03-06,2021-07-12
002220,SHE,Stock,CNY,2008-02-28,2020-08-10
002221,SHE,Stock,CNY,2008-03-06,2021-07-12
002222,SHE,Stock,CNY,2008-03-19,2021-07-12
002223,SHE,Stock,CNY,2008-04-18,2021-07-12
002224,SHE,Stock,CNY,2008-04-28,2021-07-12
002225,SHE,Stock,CNY,2008-04-25,2021-07-12
002226,SHE,Stock,CNY,2008-05-06,2021-07-12
002227,SHE,Stock,CNY,2008-05-06,2021-07-12
002228,SHE,Stock,CNY,2008-05-08,2021-07-12
002229,SHE,Stock,CNY,2008-05-08,2021-07-12
002230,SHE,Stock,CNY,2008-05-12,2021-07-12
002231,SHE,Stock,CNY,2008-05-12,2021-07-12
002232,SHE,Stock,CNY,2008-05-09,2021-07-12
002233,SHE,Stock,CNY,2008-05-16,2021-07-12
002234,SHE,Stock,CNY,2008-05-16,2021-07-12
002235,SHE,Stock,CNY,2008-05-16,2021-07-12
002236,SHE,Stock,CNY,2008-05-20,2021-07-12
002237,SHE,Stock,CNY,2008-05-20,2021-07-12
002238,SHE,Stock,CNY,2008-05-26,2021-07-12
002239,SHE,Stock,CNY,2008-05-22,2021-07-12
002240,SHE,Stock,CNY,2008-05-23,2021-07-12
002241,SHE,Stock,CNY,2008-05-22,2021-07-12
002242,SHE,Stock,CNY,2008-05-28,2021-07-12
002243,SHE,Stock,CNY,2008-05-28,2021-07-12
002244,SHE,Stock,CNY,2008-05-29,2021-07-12
002245,SHE,Stock,CNY,2008-06-05,2021-07-12
002246,SHE,Stock,CNY,2008-06-05,2021-07-12
002247,SHE,Stock,CNY,2008-06-12,2021-07-12
002248,SHE,Stock,CNY,2008-06-12,2021-07-12
002249,SHE,Stock,CNY,2008-06-19,2021-07-12
002250,SHE,Stock,CNY,2008-06-19,2021-07-12
002251,SHE,Stock,CNY,2008-06-19,2021-07-12
002252,SHE,Stock,CNY,2008-06-23,2021-07-12
002253,SHE,Stock,CNY,2008-06-23,2021-07-12
002254,SHE,Stock,CNY,2008-06-25,2021-07-12
002255,SHE,Stock,CNY,2008-06-25,2021-07-12
002256,SHE,Stock,CNY,2008-06-25,2021-07-12
002257,SHE,Stock,CNY,,
002258,SHE,Stock,CNY,2008-07-08,2021-07-12
002259,SHE,Stock,CNY,2008-07-16,2021-07-12
002260,SHE,Stock,CNY,2008-07-16,2019-04-26
002261,SHE,Stock,CNY,2008-07-23,2021-07-12
002262,SHE,Stock,CNY,2008-07-23,2021-07-12
002263,SHE,Stock,CNY,2008-07-28,2021-07-12
002264,SHE,Stock,CNY,2008-07-31,2021-07-12
002265,SHE,Stock,CNY,2008-08-06,2021-07-12
002266,SHE,Stock,CNY,2008-08-06,2021-07-12
002267,SHE,Stock,CNY,2018-01-01,2021-07-09
002268,SHE,Stock,CNY,2008-08-11,2021-07-12
002269,SHE,Stock,CNY,2008-08-28,2021-07-12
002270,SHE,Stock,CNY,2008-09-05,2021-07-12
002271,SHE,Stock,CNY,2008-09-10,2021-07-12
002272,SHE,Stock,CNY,2008-09-22,2021-07-12
002273,SHE,Stock,CNY,2008-09-22,2021-07-12
002274,SHE,Stock,CNY,2008-09-25,2021-07-12
002275,SHE,Stock,CNY,2009-07-10,2021-07-12
002276,SHE,Stock,CNY,2009-07-10,2021-07-12
002277,SHE,Stock,CNY,2009-07-17,2021-07-12
002278,SHE,Stock,CNY,2009-08-11,2021-07-09
002279,SHE,Stock,CNY,2009-08-11,2021-07-12
002280,SHE,Stock,CNY,2009-08-21,2021-07-12
002281,SHE,Stock,CNY,2009-08-21,2021-07-12
002282,SHE,Stock,CNY,2009-08-21,2021-07-12
002283,SHE,Stock,CNY,2009-08-21,2021-07-12
002284,SHE,Stock,CNY,2009-08-28,2021-07-09
002285,SHE,Stock,CNY,2009-08-28,2021-07-12
002286,SHE,Stock,CNY,2009-08-28,2021-07-09
002287,SHE,Stock,CNY,2009-08-28,2021-07-12
002288,SHE,Stock,CNY,2009-09-03,2021-07-12
002289,SHE,Stock,CNY,2009-09-03,2021-07-12
002290,SHE,Stock,CNY,2009-09-03,2021-07-12
002291,SHE,Stock,CNY,2009-09-03,2021-07-12
002292,SHE,Stock,CNY,2009-09-10,2021-07-12
002293,SHE,Stock,CNY,2009-09-10,2021-07-12
002294,SHE,Stock,CNY,2009-09-10,2021-07-12
002295,SHE,Stock,CNY,2009-09-29,2021-07-12
002296,SHE,Stock,CNY,2009-09-29,2021-07-12
002297,SHE,Stock,CNY,2009-09-29,2021-07-12
002298,SHE,Stock,CNY,2009-09-29,2021-07-12
002299,SHE,Stock,CNY,2009-10-21,2021-07-12
002300,SHE,Stock,CNY,2009-10-21,2021-07-12
002301,SHE,Stock,CNY,2009-10-21,2021-07-12
002302,SHE,Stock,CNY,2009-11-03,2021-07-12
002303,SHE,Stock,CNY,2009-11-03,2021-07-12
002304,SHE,Stock,CNY,2009-11-06,2021-07-12
002305,SHE,Stock,CNY,2009-11-06,2021-07-12
002306,SHE,Stock,CNY,2009-11-11,2021-07-12
002307,SHE,Stock,CNY,2009-11-11,2021-07-12
002308,SHE,Stock,CNY,2009-11-27,2021-07-08
002309,SHE,Stock,CNY,2009-11-27,2021-07-12
002310,SHE,Stock,CNY,2009-11-27,2021-07-12
002311,SHE,Stock,CNY,2009-11-27,2021-07-12
002312,SHE,Stock,CNY,2009-12-03,2021-07-12
002313,SHE,Stock,CNY,2009-12-03,2021-07-12
002314,SHE,Stock,CNY,2009-12-03,2021-07-12
002315,SHE,Stock,CNY,2009-12-09,2021-07-08
002316,SHE,Stock,CNY,2009-12-09,2021-07-12
002317,SHE,Stock,CNY,2009-12-11,2021-07-12
002318,SHE,Stock,CNY,2009-12-11,2021-07-12
002319,SHE,Stock,CNY,2009-12-11,2021-07-12
002320,SHE,Stock,CNY,2009-12-16,2021-07-12
002321,SHE,Stock,CNY,2009-12-16,2021-07-12
002322,SHE,Stock,CNY,2009-12-18,2021-07-12
002323,SHE,Stock,CNY,2009-12-18,2021-07-12
002324,SHE,Stock,CNY,2009-12-18,2021-07-12
002325,SHE,Stock,CNY,2009-12-22,2021-07-12
002326,SHE,Stock,CNY,2009-12-22,2021-07-12
002327,SHE,Stock,CNY,2009-12-30,2021-07-12
002328,SHE,Stock,CNY,2009-12-30,2021-07-12
002329,SHE,Stock,CNY,2010-01-06,2021-07-12
002330,SHE,Stock,CNY,2010-01-06,2021-07-12
002331,SHE,Stock,CNY,2010-01-06,2021-07-12
002332,SHE,Stock,CNY,2010-01-12,2021-07-12
002333,SHE,Stock,CNY,2010-01-12,2021-07-12
002334,SHE,Stock,CNY,2010-01-13,2021-07-09
002335,SHE,Stock,CNY,2010-01-13,2021-07-12
002336,SHE,Stock,CNY,2010-01-13,2021-07-12
002337,SHE,Stock,CNY,2010-01-15,2021-07-12
002338,SHE,Stock,CNY,2010-01-15,2021-07-12
002339,SHE,Stock,CNY,2010-01-22,2021-07-12
002340,SHE,Stock,CNY,2010-01-22,2021-07-12
002341,SHE,Stock,CNY,2010-01-22,2021-07-12
002342,SHE,Stock,CNY,2010-01-26,2021-07-12
002343,SHE,Stock,CNY,2010-01-26,2021-07-12
002344,SHE,Stock,CNY,2010-01-26,2021-07-12
002345,SHE,Stock,CNY,2010-01-28,2021-07-12
002346,SHE,Stock,CNY,2010-01-28,2021-07-12
002347,SHE,Stock,CNY,2010-01-28,2021-07-12
002348,SHE,Stock,CNY,2010-02-03,2021-07-12
002349,SHE,Stock,CNY,2010-02-03,2021-07-12
002350,SHE,Stock,CNY,2010-02-03,2021-07-12
002351,SHE,Stock,CNY,2010-02-05,2021-07-12
002352,SHE,Stock,CNY,2010-02-05,2021-07-12
002353,SHE,Stock,CNY,2010-02-05,2021-07-12
002354,SHE,Stock,CNY,2010-02-09,2021-07-12
002355,SHE,Stock,CNY,2010-02-09,2021-07-12
002356,SHE,Stock,CNY,2010-02-09,2021-07-12
002357,SHE,Stock,CNY,2010-02-10,2021-07-12
002358,SHE,Stock,CNY,2010-02-10,2021-07-12
002359,SHE,Stock,CNY,2010-02-10,2021-07-12
002360,SHE,Stock,CNY,2010-03-03,2021-07-12
002361,SHE,Stock,CNY,2010-03-03,2021-07-12
002362,SHE,Stock,CNY,2010-03-03,2021-07-12
002363,SHE,Stock,CNY,2010-03-05,2021-07-12
002364,SHE,Stock,CNY,2010-03-05,2021-07-09
002365,SHE,Stock,CNY,2010-03-05,2021-07-12
002366,SHE,Stock,CNY,2010-03-12,2021-07-12
002367,SHE,Stock,CNY,2010-03-12,2021-07-12
002368,SHE,Stock,CNY,2010-03-12,2021-07-12
002369,SHE,Stock,CNY,2010-03-16,2021-07-12
002370,SHE,Stock,CNY,2010-03-16,2021-07-12
002371,SHE,Stock,CNY,2010-03-16,2021-07-12
002372,SHE,Stock,CNY,2010-03-19,2021-07-12
002373,SHE,Stock,CNY,2010-03-19,2021-07-12
002374,SHE,Stock,CNY,2010-03-19,2021-07-12
002375,SHE,Stock,CNY,2010-03-23,2021-07-12
002376,SHE,Stock,CNY,2010-03-23,2021-07-12
002377,SHE,Stock,CNY,2010-03-23,2021-07-12
002378,SHE,Stock,CNY,2010-03-31,2021-07-12
002379,SHE,Stock,CNY,2010-03-31,2021-07-12
002380,SHE,Stock,CNY,2010-03-31,2021-07-12
002381,SHE,Stock,CNY,2010-04-02,2021-07-09
002382,SHE,Stock,CNY,2010-04-02,2021-07-12
002383,SHE,Stock,CNY,2010-04-02,2021-07-12
002384,SHE,Stock,CNY,2010-04-09,2021-07-12
002385,SHE,Stock,CNY,2010-04-09,2021-07-12
002386,SHE,Stock,CNY,2010-04-09,2021-07-12
002387,SHE,Stock,CNY,2010-04-13,2021-07-12
002388,SHE,Stock,CNY,2010-04-13,2021-07-12
002389,SHE,Stock,CNY,2010-04-13,2021-07-12
002390,SHE,Stock,CNY,2010-04-16,2021-07-12
002391,SHE,Stock,CNY,2010-04-16,2021-07-12
002392,SHE,Stock,CNY,2010-04-23,2021-07-12
002393,SHE,Stock,CNY,2010-04-23,2021-07-12
002394,SHE,Stock,CNY,2010-04-23,2021-07-12
002395,SHE,Stock,CNY,2010-04-29,2021-07-12
002396,SHE,Stock,CNY,2010-06-23,2021-07-12
002397,SHE,Stock,CNY,2010-04-29,2021-07-12
002398,SHE,Stock,CNY,2010-05-06,2021-07-12
002399,SHE,Stock,CNY,2010-05-06,2021-07-12
002400,SHE,Stock,CNY,2010-05-06,2021-07-12
002401,SHE,Stock,CNY,2010-05-06,2021-07-12
002402,SHE,Stock,CNY,2010-05-11,2021-07-12
002403,SHE,Stock,CNY,2010-05-11,2021-07-12
002404,SHE,Stock,CNY,2010-05-11,2021-07-12
002405,SHE,Stock,CNY,2010-05-18,2021-07-12
002406,SHE,Stock,CNY,2010-05-18,2021-07-12
002407,SHE,Stock,CNY,2010-05-18,2021-07-12
002408,SHE,Stock,CNY,2010-05-18,2021-07-12
002409,SHE,Stock,CNY,2010-05-25,2021-07-12
002410,SHE,Stock,CNY,2010-05-25,2021-07-09
002411,SHE,Stock,CNY,2010-05-25,2021-07-12
002412,SHE,Stock,CNY,2010-05-25,2021-07-12
002413,SHE,Stock,CNY,2010-05-28,2021-07-12
002414,SHE,Stock,CNY,2010-07-16,2021-07-12
002415,SHE,Stock,CNY,2010-05-28,2021-07-12
002416,SHE,Stock,CNY,2010-05-28,2021-07-12
002417,SHE,Stock,CNY,2010-06-01,2021-07-12
002418,SHE,Stock,CNY,2010-06-01,2021-07-12
002419,SHE,Stock,CNY,2010-06-01,2021-07-12
002420,SHE,Stock,CNY,2010-06-01,2021-07-12
002421,SHE,Stock,CNY,2010-06-03,2021-07-12
002422,SHE,Stock,CNY,2010-06-03,2021-07-12
002423,SHE,Stock,CNY,2010-06-03,2021-07-12
002424,SHE,Stock,CNY,2010-06-03,2021-07-09
002425,SHE,Stock,CNY,2010-06-08,2021-07-12
002426,SHE,Stock,CNY,2010-06-08,2021-07-12
002427,SHE,Stock,CNY,2010-06-08,2021-07-12
002428,SHE,Stock,CNY,2010-06-08,2021-07-12
002429,SHE,Stock,CNY,2010-06-10,2021-07-12
002430,SHE,Stock,CNY,2010-06-10,2021-07-12
002431,SHE,Stock,CNY,2010-06-10,2021-07-12
002432,SHE,Stock,CNY,2010-06-10,2021-07-12
002433,SHE,Stock,CNY,2010-06-18,2021-07-12
002434,SHE,Stock,CNY,2010-06-18,2021-07-12
002435,SHE,Stock,CNY,2010-06-18,2021-07-09
002436,SHE,Stock,CNY,2010-06-18,2021-07-12
002437,SHE,Stock,CNY,2010-06-23,2021-07-12
002438,SHE,Stock,CNY,2010-06-23,2021-07-12
002439,SHE,Stock,CNY,2010-06-23,2021-07-12
002440,SHE,Stock,CNY,2010-07-06,2021-07-12
002441,SHE,Stock,CNY,2010-07-06,2021-07-12
002442,SHE,Stock,CNY,2010-07-06,2021-07-12
002443,SHE,Stock,CNY,2010-07-06,2021-07-12
002444,SHE,Stock,CNY,2010-07-13,2021-07-12
002445,SHE,Stock,CNY,2010-07-13,2021-07-12
002446,SHE,Stock,CNY,2010-07-13,2021-07-12
002447,SHE,Stock,CNY,2010-07-13,2021-07-12
002448,SHE,Stock,CNY,2010-07-19,2021-07-12
002449,SHE,Stock,CNY,2010-07-16,2021-07-12
002450,SHE,Stock,CNY,2010-07-16,2021-05-28
002451,SHE,Stock,CNY,2010-07-20,2021-07-12
002452,SHE,Stock,CNY,2010-07-20,2021-07-12
002453,SHE,Stock,CNY,2010-07-20,2021-07-12
002454,SHE,Stock,CNY,2010-07-20,2021-07-12
002455,SHE,Stock,CNY,2010-08-03,2021-07-12
002456,SHE,Stock,CNY,2010-08-03,2021-07-12
002457,SHE,Stock,CNY,2010-08-03,2021-07-12
002458,SHE,Stock,CNY,2010-08-10,2021-07-12
002459,SHE,Stock,CNY,2010-08-10,2021-07-12
002460,SHE,Stock,CNY,2010-08-10,2021-07-12
002461,SHE,Stock,CNY,2010-08-18,2021-07-12
002462,SHE,Stock,CNY,2010-08-18,2021-07-12
002463,SHE,Stock,CNY,2010-08-18,2021-07-09
002464,SHE,Stock,CNY,2010-09-01,2021-07-12
002465,SHE,Stock,CNY,2010-08-31,2021-07-12
002466,SHE,Stock,CNY,2010-08-31,2021-07-09
002467,SHE,Stock,CNY,2010-09-08,2021-07-12
