sent,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1,447,217,60,1099,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,146,60,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,339,136,138,244,100,31,143,1298,171,301,550,1,1,1,12,0,0,0,0,0,0,0,0,0,0
1,258,11,60,2,5,2,5,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,258,11,60,2,5,2,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,258,11,60,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,258,11,21,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,313,3,1852,874,7,141,77,77,483,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,313,3,105,50,11,429,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,20,21,2,5,2,5,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,20,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,20,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,146,132,51,567,142,123,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,146,333,145,132,51,24,8,13,73,3,4,546,0,0,0,0,0,0,0,0,0,0,0,0,0
1,146,173,132,51,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,244,100,31,143,1298,171,301,550,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,1103,348,25,2,5,21,5,47,174,91,82,346,25,65,20,0,0,0,0,0,0,0,0,0
1,7,657,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,404,1620,12,10,7,132,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1025,10,11,114,22,60,24,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,948,1299,135,326,373,949,353,249,447,1,221,36,99,13,0,0,0,0,0,0,0,0,0,0,0
1,1,1835,254,179,14,231,1,499,1,307,51,141,403,7,732,8,525,0,0,0,0,0,0,0,0
1,83,25,105,7,8,99,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,57,199,568,301,1300,56,550,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,182,25,7,950,84,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,315,307,7,8,24,511,60,51,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,49,10,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,49,10,7,29,168,429,406,13,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,164,125,19,1010,251,37,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,27,446,874,21,2,5,2,5,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,218,603,25,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,589,66,45,276,21,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,512,118,450,91,51,152,571,1,14,370,23,567,8,123,8,813,3,9,67,51,0,0,0,0
0,314,356,7,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1106,3,26,100,1445,9,57,572,1,248,878,1,269,76,1,1,250,705,1,0,0,0,0,0,0
1,1854,3,26,1446,1,1,196,4,10,11,60,51,299,85,260,567,8,123,8,567,8,13,73,0,0
1,25,68,72,413,6,200,413,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50,11,1630,765,25,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,60,102,259,450,390,1855,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,60,114,259,533,390,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,167,104,367,282,199,231,927,292,706,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,167,83,25,189,54,9,29,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1447,101,336,67,25,326,336,192,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,1,736,666,129,772,21,124,372,42,124,707,0,0,0,0,0,0,0,0,0,0,0,0,0
1,951,56,43,1,47,1634,667,604,1635,174,92,1026,3,736,15,42,0,0,0,0,0,0,0,0,0
1,21,50,146,132,316,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,814,207,437,33,132,2,5,2,5,13,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,814,133,551,1,209,257,1,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,327,452,803,1636,4,402,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,360,1,111,402,74,199,18,772,507,15,340,1301,202,1,1,15,195,0,0,0,0,0,0,0,0
1,111,3,199,664,318,391,632,348,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1181,19,31,1160,1027,40,255,864,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,306,4,111,76,282,601,391,706,414,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,227,30,7,132,1,46,20,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102,22,1,141,10,7,293,114,22,4,1,1,599,113,0,0,0,0,0,0,0,0,0,0,0
1,167,327,234,109,196,191,4,385,222,113,1637,1,388,96,14,1638,1,33,0,0,0,0,0,0,0
1,198,6,940,657,3,532,23,62,1845,4,38,944,50,11,132,2,2,0,0,0,0,0,0,0,0
0,6,521,264,19,427,282,20,182,132,805,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1,100,31,590,63,188,1182,590,1028,1183,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1,812,49,10,7,408,25,266,429,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,207,437,33,60,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,731,446,60,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,521,1448,57,25,17,452,52,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,189,54,9,811,2,25,316,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,189,54,9,218,60,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,486,4,47,334,132,51,635,42,1,1856,114,804,47,48,0,0,0,0,0,0,0,0,0,0,0
1,218,22,215,2,2,13,508,1857,530,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,218,132,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,448,132,51,8,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,45,14,636,23,4,10,11,205,16,24,16,605,89,138,16,24,16,20,605,0,0,0,0,0
1,6,336,593,233,521,23,4,10,11,205,16,24,16,16,24,16,0,0,0,0,0,0,0,0,0
1,6,871,872,48,3,484,23,88,32,1847,39,546,138,50,11,2,732,2,65,20,0,0,0,0,0
1,385,1858,39,10,7,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1184,23,1,17,44,1029,47,506,1,175,1,737,1185,503,100,57,1,1,58,1029,47,737,1185,503,262
1,32,430,534,48,4,100,16,2,57,1,1,952,53,177,29,1,40,125,1,1183,322,0,0,0,0
1,165,1639,247,1,37,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,268,326,12,448,104,1302,30,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,732,14,10,7,106,33,60,2,5,2,5,65,20,0,0,0,0,0,0,0,0,0,0,0,0
1,1444,306,10,7,25,2,5,36,2,5,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1,773,20,10,7,60,316,2,277,17,111,1449,29,168,513,2,1104,20,0,0,0,0,0,0,0,0
1,773,20,3,27,11,132,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,99,13,10,7,60,2,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,99,13,3,462,290,131,8,1640,2,16,8,1640,0,0,0,0,0,0,0,0,0,0,0,0,0
1,412,135,1179,6,863,551,159,814,23,88,1,4,38,308,19,1030,140,1450,1167,372,132,18,706,1,238
1,532,14,1031,10,7,105,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,7,1163,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,7,205,316,2,8,774,17,111,1449,406,46,20,513,2,8,1104,20,0,0,0,0,0,0,0
1,1859,18,9,60,51,51,13,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,180,98,47,149,159,192,1,192,98,47,149,1107,1860,803,106,132,302,173,0,0,0,0,0,0
1,1,7,16,2,77,25,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,668,254,51,152,1295,1186,1451,4,130,39,264,73,13,1164,1100,7,429,8,24,99,13,60,51,8,24
1,668,49,7,18,9,25,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,668,166,327,18,9,1641,1032,1452,438,1861,415,1032,193,1032,0,0,0,0,0,0,0,0,0,0,0
1,27,11,25,2,5,2,5,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,11,949,40,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,11,21,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,11,21,2,5,2,5,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,52,184,25,405,54,13,543,204,106,1642,86,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,20,25,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,54,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,504,68,309,60,1643,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,146,333,145,132,51,24,142,6,3,4,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,146,132,51,24,8,123,8,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,244,37,624,89,316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,244,100,31,770,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,12,60,214,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,285,55,439,25,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,240,274,1615,258,11,690,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,302,141,242,19,18,95,738,815,1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,775,37,235,1863,1644,188,300,156,775,431,1,1,1,1014,1027,392,0,0,0,0,0,0,0,0,0
1,3,1,1,33,25,130,52,184,405,1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,18,9,106,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,440,353,249,146,447,1826,1,132,1033,447,354,440,816,198,0,0,0,0,0,0,0,0,0,0
1,3,4,45,19,18,82,61,7,25,219,535,95,768,0,0,0,0,0,0,0,0,0,0,0,0
1,1865,1,26,327,367,68,301,637,1,1866,113,367,0,0,0,0,0,0,0,0,0,0,0,0,0
1,189,54,9,22,215,2,2,22,13,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,739,1,368,698,276,479,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,233,1,1,453,202,1187,267,601,37,393,21,123,5,1628,943,312,804,1440,35,1103,348,3,118,740
1,14,85,50,11,132,51,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,141,1,692,42,79,89,106,773,20,3,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,141,10,7,29,168,36,29,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,258,11,14,524,330,17,25,2,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,258,11,14,524,330,17,25,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,188,217,86,17,405,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,66,314,1005,499,25,528,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,110,327,803,1,1,942,79,293,638,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0
1,290,60,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,240,274,522,1,1,1,1,439,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,306,70,1303,1,100,776,31,1285,1303,1868,879,860,140,127,0,0,0,0,0,0,0,0,0,0,0
1,606,880,462,112,184,1304,1304,374,279,190,1,15,506,1,64,565,239,0,0,0,0,0,0,0,0
0,6,3,411,100,31,3,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,1188,1,1,1,394,1,32,865,221,1189,21,332,261,9,1869,23,1,1,81,741,57,58,3,333
0,313,118,1184,23,454,742,57,156,237,288,190,3,267,689,1,107,0,0,0,0,0,0,0,0,0
0,173,18,1870,762,500,174,286,98,1871,59,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,777,113,1,1,4,3,94,286,143,209,133,44,1851,55,101,48,1108,163,3,1,250,0,0,0,0
0,6,590,952,669,62,1,4,546,1453,1,1,1,1,705,1,416,1,1454,126,1455,598,393,78,1872,0
1,156,52,639,25,405,83,1,25,349,184,266,1,4,0,0,0,0,0,0,0,0,0,0,0,0
0,697,23,4,100,328,57,216,41,881,1645,536,41,62,1873,395,41,62,1,1,1874,881,1646,0,0,0
0,536,1034,25,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1190,26,1,1,30,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,306,53,1875,314,455,953,99,361,100,57,7,455,117,55,15,17,487,1191,535,738,815,1456,1450,2
0,57,1,84,1014,31,383,100,954,85,955,70,317,335,92,3,219,0,0,0,0,0,0,0,0,0
1,3,880,462,52,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105,66,31,2,634,324,32,12,94,185,154,877,55,1,817,869,353,75,0,0,0,0,0,0,0
0,1305,76,231,1306,87,63,279,297,329,231,1306,1,151,1307,1101,416,45,3,94,470,137,0,0,0,0
0,19,127,607,655,1,743,275,18,1,19,1192,417,27,132,1,869,48,544,186,141,1,3,0,0,0
1,1,3,199,664,318,391,632,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,248,340,56,1876,1,25,631,61,15,1877,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,814,254,3,360,45,210,209,210,2,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,28,956,37,624,102,22,3,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,92,396,89,25,1,1864,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,160,418,183,1,1,1,1866,162,107,9,223,957,21,119,9,367,120,0,0,0,0,0,0,0,0
0,488,419,44,1,239,1308,1,66,69,239,401,360,703,1309,0,0,0,0,0,0,0,0,0,0,0
-1,1,958,157,401,1,322,1,401,1647,1310,854,300,1311,573,1,207,1,0,0,0,0,0,0,0,0
0,640,641,181,1,1,1,1,818,12,1193,1,1457,12,94,1878,109,400,410,608,1109,140,118,0,0,0
0,640,641,138,1,1,1,1,32,12,1194,1,1,12,1,1,1,12,94,55,69,337,285,0,0,0
0,73,39,857,1161,125,40,1303,1,95,1,292,130,52,184,8,1012,0,0,0,0,0,0,0,0,0
0,694,269,199,1,1110,1,268,19,1,217,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,294,6,1648,362,449,58,111,1,819,317,335,210,210,169,1,140,125,1,1,89,0,0,0,0,0
-1,36,1168,463,60,388,259,1649,67,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,1168,463,60,388,259,1649,67,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,36,1168,463,60,388,259,1649,67,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,188,79,744,217,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,857,1161,1111,1,53,100,57,125,40,1,255,733,1012,1,363,1,1,4,339,820,0,0,0,0
1,6,17,122,14,1,23,4,100,57,116,9,220,163,3,1,394,16,24,16,1,769,0,0,0,0
0,6,1,1312,108,1035,23,4,221,256,1,1,1195,1650,151,1,81,821,1035,822,1,37,1196,431,441,301
1,6,871,872,159,484,23,4,288,100,57,216,41,12,120,256,151,220,434,41,216,41,394,1,484,1169
1,1313,1879,26,100,1314,57,1,1,1,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1106,1,953,1,865,123,1,1880,705,1,745,1,1197,1,1,1,1,0,0,0,0,0,0,0,0
0,232,428,959,1315,3,6,193,3,537,300,355,32,72,128,0,0,0,0,0,0,0,0,0,0,0
0,95,609,243,230,470,18,1,552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,145,6,14,263,169,1036,3,1,1651,2,1617,207,72,0,0,0,0,0,0,0,0,0,0,0,0
0,25,119,9,101,161,134,960,92,3,72,161,74,0,0,0,0,0,0,0,0,0,0,0,0,0
1,74,199,30,479,1,371,471,420,1843,1,610,46,1,1,0,0,0,0,0,0,0,0,0,0,0
0,140,707,77,10,7,356,708,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,865,12,130,146,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1616,147,339,136,1881,14,1616,199,472,803,1882,211,1,347,1882,1,116,21,853,1882,220,283,3,1,394
0,1,430,1458,526,14,1096,25,152,6,3,1015,77,77,144,288,59,135,1883,1,0,0,0,0,0,0
0,43,1440,190,42,267,604,604,397,47,149,186,1,1,604,15,0,0,0,0,0,0,0,0,0,0
1,52,184,60,1652,405,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,599,1036,151,599,38,100,57,116,17,362,213,389,3,1,1,1,538,1459,1,0,0,0,0,0,0
0,9,1198,32,72,128,1,395,120,928,41,32,865,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1316,1453,489,9,284,624,66,2,54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,354,167,116,563,9,68,1,1,81,746,553,1,823,12,0,0,0,0,0,0,0,0,0,0
1,57,69,1,690,1,184,1,432,185,473,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,117,456,321,1,1,1460,1,14,84,98,276,3,1112,1317,94,670,1653,955,434,63,7,45,0,0,0
0,3,182,1461,203,100,31,79,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,100,1113,1318,7,145,1829,1462,824,57,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,26,4,265,317,335,210,1,100,57,6,1884,108,1,81,125,1884,40,1885,823,12,0,0,0,0
1,3,1319,199,1,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,100,465,746,642,13,28,1,1181,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,176,602,1037,1320,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,66,107,78,3,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,31,100,116,1886,255,1,1,1183,706,12,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,199,57,176,7,436,253,778,961,1,174,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,88,179,1,463,514,200,179,72,573,88,128,194,388,450,0,0,0,0,0,0,0,0,0,0,0
1,88,179,1,463,514,200,179,72,573,88,128,194,388,331,0,0,0,0,0,0,0,0,0,0,0
0,951,100,57,116,735,386,87,882,15,195,1887,122,35,321,1,883,1606,147,16,24,16,145,0,0,0
0,119,84,822,417,201,66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,270,1,57,590,1,69,1,45,505,8,176,70,139,1886,1888,852,0,0,0,0,0,0,0,0,0
1,634,23,339,136,145,634,100,31,91,1,877,48,17,1,1,1199,0,0,0,0,0,0,0,0,0
1,1889,1,1112,1,695,1612,41,4,100,192,47,149,1162,689,57,43,58,29,1101,41,115,689,124,375,261
0,1,1654,1038,103,1890,30,3,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1089,747,215,19,63,643,204,644,531,222,113,1843,1,4,1279,1891,747,1,1655,133,103,1,1180,1,0
1,1,1,45,252,1,1,1,52,1004,730,825,451,94,19,436,1321,1,4,0,0,0,0,0,0,0
1,1,1200,1453,374,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,244,28,1892,180,102,13,746,414,1892,1,114,13,746,0,0,0,0,0,0,0,0,0,0,0,0
0,7,1,877,17,327,884,228,710,18,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,65,25,24,457,9,68,454,200,413,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,221,1,1,37,52,104,19,1322,1114,212,125,1,391,768,0,0,0,0,0,0,0,0,0,0,0
0,6,442,159,166,1,132,1,442,18,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,167,332,298,462,152,692,9,376,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,509,4,807,119,630,1,1,1039,421,30,18,1323,61,57,262,744,574,0,0,0,0,0,0,0,0
0,640,641,333,1293,1,1,12,94,1878,109,644,1,1,1893,410,608,1109,140,118,0,0,0,0,0,0
0,640,641,150,1,1,1,1,94,1878,109,400,410,608,1109,140,118,0,0,0,0,0,0,0,0,0
1,98,779,18,180,1108,1040,779,106,60,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,461,880,308,40,185,656,852,80,45,1463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,231,1306,1,151,1307,1101,416,45,3,94,63,297,329,514,8,498,1272,955,611,96,1,374,1,1,0
0,694,23,94,185,18,762,500,30,1283,592,55,56,386,1282,211,1041,0,0,0,0,0,0,0,0,0
0,392,1,1,15,90,962,293,97,1,1042,162,1,42,149,251,392,1894,0,0,0,0,0,0,0,0
0,422,9,68,25,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,422,9,68,25,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,1168,463,60,388,259,1649,67,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,521,25,152,1895,171,3,1,1,1,1,77,152,181,0,0,0,0,0,0,0,0,0,0,0,0
1,189,54,9,218,242,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,407,403,18,810,132,299,51,99,13,8,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,243,3,609,23,62,1,4,331,1,1013,1896,33,123,163,554,1879,147,705,1897,78,93,0,0,0
1,6,771,103,108,531,62,1850,4,333,462,152,1875,1,108,1,531,169,1106,163,554,1,238,0,0,0
0,6,86,108,560,250,612,118,7,1,44,1,1,294,45,14,352,1009,691,17,0,0,0,0,0,0
0,208,25,1,1115,68,21,16,1,1,16,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1,32,430,1623,531,4,462,152,1,1464,269,456,1,1,1,644,77,77,0,0,0,0,0,0,0,0
0,356,10,7,2,8,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,221,1,1,37,52,104,19,1322,1114,212,125,1,768,0,0,0,0,0,0,0,0,0,0,0,0
1,143,490,401,409,190,123,1441,18,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,186,1,45,94,1465,322,293,456,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,885,1,6,763,171,108,534,23,62,1,4,465,100,1898,2,8,93,369,1,328,127,0,0,0,0
1,25,10,7,277,111,220,1,255,1202,510,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,341,1,1436,420,363,826,575,91,1466,152,3,1656,173,1,0,0,0,0,0,0,0,0,0,0,0
-1,84,1043,172,52,318,927,1430,1,1,1890,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0
0,389,117,103,397,51,50,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,244,188,28,171,301,28,602,1,1,550,171,1,550,1467,0,0,0,0,0,0,0,0,0,0,0
0,404,106,228,311,506,261,327,18,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,411,280,12,300,29,1101,3,454,95,283,200,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1044,633,100,57,435,183,1657,144,21,9,68,748,1657,0,0,0,0,0,0,0,0,0,0,0,0
0,111,76,749,1,282,199,1,285,315,749,1,113,1,1,4,0,0,0,0,0,0,0,0,0,0
0,1,1,463,89,546,1,77,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,1189,356,855,10,7,2,8,1172,310,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,356,10,7,16,24,16,1172,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,74,199,214,18,151,1107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,74,1900,1325,134,115,327,870,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,176,185,1,602,171,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,65,25,9,68,2,454,200,413,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,65,25,9,68,21,2,413,6,200,413,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,65,25,9,68,277,334,1832,21,2,413,6,200,413,148,0,0,0,0,0,0,0,0,0,0,0
0,65,9,68,25,2,454,200,413,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,491,91,9,1,429,104,537,472,74,311,635,356,362,95,1,1658,3,339,136,4,0,0,0,0,0
1,103,199,963,644,184,1,435,627,1,1,1459,1203,0,0,0,0,0,0,0,0,0,0,0,0,0
1,601,28,1,1045,611,268,1,184,52,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,182,25,10,7,809,50,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,26,28,1320,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,780,184,601,338,15,19,827,1204,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,149,166,29,173,401,141,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
